,cena,forma_wlasnosci,liczba_pieter,liczba_pokoi,okna,powierzchnia,rodzaj_zabudowy,rok_budowy,rynek,stan_wykonczenia,cena_mkw_PLN
1204,233508.0,1,2,2,1,40.26,2,1,1,1,5800.0
1205,241866.0,1,2,3,1,44.79,2,1,1,1,5400.0
1206,267462.0,1,2,3,1,49.53,2,1,1,1,5400.0
1207,223020.0,1,2,2,1,41.3,2,1,1,1,5400.0
1208,256361.0,1,2,3,1,48.37,2,1,1,1,5300.0
1209,288108.0,1,2,2,1,38.16,1,1,1,1,7550.000000000001
1210,406416.0,1,2,3,1,53.83,1,1,1,1,7549.990711499165
1211,319839.0,1,2,2,1,46.02,1,1,1,1,6949.999999999999
1212,305473.0,1,2,2,1,40.46,1,1,1,1,7550.0
1213,269004.0,1,1,2,1,46.38,1,1,1,1,5800.0
1214,297244.0,1,2,2,1,39.37,1,1,1,1,7550.012700025401
1215,292194.0,1,1,2,1,46.38,1,1,1,1,6300.0
1216,284105.0,1,1,2,1,51.19,1,1,1,1,5550.0097675327215
1217,407392.0,1,1,3,1,70.24,1,1,1,1,5800.0
1218,289408.0,1,1,2,1,45.22,1,1,1,1,6400.0
1219,286151.0,1,1,2,1,46.91,1,1,1,1,6100.0
1220,550000.0,1,1,5,0,135.0,3,3,2,0,4074.074074074074
1221,301600.0,1,2,3,1,52.0,1,1,1,1,5800.0
1222,292784.0,1,2,3,1,50.48,1,1,1,1,5800.0
1223,622160.0,1,1,5,1,111.1,1,1,1,1,5600.0
1224,243788.0,1,2,2,1,41.32,1,1,1,1,5900.0
1225,289224.0,1,1,2,1,51.19,1,1,1,1,5650.0097675327215
1226,540000.0,1,1,5,2,135.0,0,3,2,3,4000.0
1227,699000.0,1,1,5,2,200.0,3,5,2,3,3495.0
1228,259782.0,1,2,3,0,44.79,1,1,1,1,5800.0
1229,297381.0,1,2,2,1,40.46,1,1,1,1,7350.0
1230,415000.0,1,2,3,1,57.33,1,1,1,1,7238.792953078668
1231,258000.0,1,3,3,0,59.0,2,3,2,2,4372.881355932203
1232,342849.0,1,2,2,1,46.02,1,1,1,1,7449.999999999999
1233,265000.0,1,1,2,2,51.0,3,5,2,2,5196.078431372549
1234,650000.0,1,1,3,0,105.0,1,1,1,1,6190.476190476191
1235,257040.0,1,1,2,0,53.55,0,3,2,0,4800.0
1236,139999.0,1,1,3,1,47.0,3,3,2,2,2978.7021276595747
1237,258500.0,1,1,2,1,46.61,0,1,1,0,5546.020167346063
1238,295000.0,1,1,2,0,40.0,0,3,2,0,7375.0
1239,337500.0,1,1,3,1,62.6,1,1,1,0,5391.373801916933
1240,1150000.0,1,1,4,1,127.0,1,2,2,2,9055.11811023622
1241,394200.0,1,1,3,1,72.0,1,1,1,0,5475.0
1242,283000.0,1,1,2,0,50.0,1,1,1,0,5660.0
1243,283000.0,1,1,2,0,50.0,1,1,1,0,5660.0
1244,277500.0,1,1,2,1,51.42,1,1,1,0,5396.732788798133
1245,129000.0,1,1,2,2,52.0,3,4,2,3,2480.769230769231
1246,259000.0,1,1,2,0,46.0,1,1,1,0,5630.434782608696
1247,573760.0,1,1,4,0,89.0,1,1,1,1,6446.741573033708
1248,295000.0,1,1,2,1,43.0,1,2,2,2,6860.46511627907
1249,275000.0,1,1,2,1,52.0,2,3,2,2,5288.461538461538
1250,655000.0,1,3,3,1,81.0,1,2,2,2,8086.419753086419
1251,258500.0,1,1,2,1,46.61,0,1,1,0,5546.020167346063
1252,246000.0,1,1,4,0,40.0,0,1,1,0,6150.0
1253,222900.0,1,1,4,0,35.0,0,3,2,0,6368.571428571428
1254,499500.0,1,1,4,1,91.0,1,1,1,0,5489.010989010989
1255,699000.0,1,1,5,2,200.0,3,5,2,3,3495.0
1256,394200.0,1,1,3,1,72.0,1,1,1,0,5475.0
1257,780000.0,1,3,5,0,104.0,1,1,1,0,7500.0
1258,540000.0,1,1,5,2,135.0,0,3,2,3,4000.0
1259,246000.0,1,1,4,0,40.0,0,1,1,0,6150.0
1260,240000.0,0,1,4,1,60.0,2,3,2,1,4000.0
1261,789000.0,1,1,5,1,150.0,3,5,2,2,5260.0
1262,700000.0,1,1,4,0,197.0,3,3,2,3,3553.299492385787
1263,649000.0,1,1,4,1,142.0,3,5,2,2,4570.422535211268
1264,299000.0,1,1,4,1,71.0,2,3,2,3,4211.267605633803
1265,284550.0,1,1,2,0,56.91,0,1,1,0,5000.0
1266,264069.0,1,1,2,0,45.14,2,1,1,0,5850.0
1267,525028.0,1,1,4,0,88.24,2,1,1,0,5950.0
1268,377430.0,1,1,4,0,65.64,2,1,1,0,5750.0
1269,176180.0,1,1,1,0,30.64,1,1,1,0,5750.0
1270,333000.0,1,1,3,0,74.26,3,5,2,3,4484.244546189065
1271,165000.0,1,1,2,1,35.0,3,5,2,3,4714.285714285715
1272,328438.0,1,1,3,0,52.55,1,1,1,0,6250.00951474786
1273,445000.0,1,2,2,0,90.0,0,3,2,0,4944.444444444444
1274,258500.0,1,1,2,1,46.61,0,1,1,0,5546.020167346063
1275,346042.0,1,1,3,1,47.73,1,1,1,1,7249.98952440813
1276,222360.0,1,2,1,1,34.0,1,1,1,0,6540.0
1277,443450.0,1,2,4,0,70.0,1,1,1,0,6335.0
1278,660000.0,1,1,4,1,96.3,1,3,2,2,6853.582554517134
1279,280350.0,1,1,2,1,45.0,1,1,1,0,6230.0
1280,540000.0,1,1,5,2,135.0,0,3,2,3,4000.0
1281,699000.0,1,1,5,2,200.0,3,5,2,3,3495.0
1282,780000.0,1,3,5,0,104.0,1,1,1,0,7500.0
1283,234368.0,1,2,2,1,36.62,1,1,1,1,6400.0
1284,237504.0,1,2,2,1,37.11,1,1,1,1,6400.0
1285,394200.0,1,1,3,1,72.0,1,1,1,0,5475.0
1286,231680.0,1,2,2,1,36.2,1,1,1,1,6399.999999999999
1287,499500.0,1,1,4,1,91.0,1,1,1,0,5489.010989010989
1288,287274.0,1,2,3,1,49.53,1,1,1,1,5800.0
1289,294640.0,1,2,3,1,50.8,1,1,1,1,5800.0
1290,252160.0,1,2,2,1,39.4,1,1,1,1,6400.0
1291,258448.0,1,2,3,1,44.56,1,1,1,1,5800.0
1292,344512.0,1,2,3,1,53.83,1,1,1,1,6400.0
1293,248128.0,1,2,2,1,38.77,1,1,1,1,6399.999999999999
1294,303514.0,1,2,3,1,52.33,1,1,1,1,5800.0
1295,191000.0,1,1,1,1,30.3,1,1,1,1,6303.630363036304
1296,243788.0,1,2,2,1,41.32,1,1,1,1,5900.0
1297,460000.0,1,1,3,1,69.49,1,1,1,1,6619.657504676932
1298,560000.0,1,1,4,1,82.28,1,1,1,1,6806.028196402528
1299,966000.0,1,1,5,1,136.49,1,1,1,1,7077.441570811048
1300,229952.0,1,2,2,1,35.93,1,1,1,1,6400.0
1301,392148.0,1,1,4,1,59.87,1,1,1,1,6549.991648571906
1302,251444.0,1,1,2,1,34.21,1,1,1,1,7350.014615609471
1303,270301.0,1,1,2,1,39.46,1,1,1,1,6850.0
1304,333121.0,1,1,3,1,52.46,1,1,1,1,6350.0
1305,275698.0,1,1,2,1,37.51,1,1,1,1,7349.986670221275
1306,250573.0,1,1,2,1,36.58,1,1,1,1,6850.0
1307,257354.0,1,1,2,1,37.57,1,1,1,1,6849.9866915091825
1308,268863.0,1,1,2,1,36.58,1,1,1,1,7350.0
1309,222900.0,1,1,4,0,35.0,0,3,2,0,6368.571428571428
1310,283000.0,1,1,2,0,50.0,1,1,1,0,5660.0
1311,279000.0,1,1,4,0,45.1,0,1,1,0,6186.252771618625
1312,219000.0,1,1,4,0,33.0,0,1,1,0,6636.363636363636
1313,299000.0,1,1,3,1,64.1,3,3,2,2,4664.586583463339
1314,283000.0,1,1,2,0,50.0,1,1,1,0,5660.0
1315,280000.0,1,1,4,0,45.1,0,1,1,0,6208.425720620842
1316,300000.0,1,1,2,1,56.0,1,2,2,2,5357.142857142857
1317,222360.0,1,2,1,1,34.0,1,1,1,0,6540.0
1318,259000.0,1,1,2,0,46.0,1,1,1,0,5630.434782608696
1319,394200.0,1,1,3,1,72.0,1,1,1,0,5475.0
1320,280350.0,1,1,2,1,45.0,1,3,2,0,6230.0
1321,222360.0,1,2,1,1,34.0,1,1,1,0,6540.0
1322,350000.0,1,1,3,1,60.2,1,1,2,1,5813.953488372093
1323,258500.0,1,1,2,1,46.61,0,1,1,0,5546.020167346063
1324,394200.0,1,1,3,1,72.0,1,1,1,0,5475.0
1325,247352.0,1,2,3,0,50.48,0,1,1,0,4900.0
1326,280350.0,1,1,2,1,45.0,1,3,2,0,6230.0
1327,780000.0,1,3,5,0,104.0,1,1,1,0,7500.0
1328,540000.0,1,1,5,2,135.0,0,3,2,3,4000.0
1329,280350.0,1,1,2,1,45.0,1,3,2,0,6230.0
1330,699000.0,1,1,5,2,200.0,3,5,2,3,3495.0
1331,222360.0,1,2,1,1,34.0,1,1,1,0,6540.0
1332,258500.0,1,1,2,1,46.61,0,1,1,0,5546.020167346063
1333,780000.0,1,3,5,0,104.0,1,1,1,0,7500.0
1334,399000.0,1,1,3,2,71.0,3,2,2,2,5619.718309859155
1335,394200.0,1,1,3,1,72.0,1,1,1,0,5475.0
1336,259000.0,1,1,2,0,46.0,1,1,1,0,5630.434782608696
1337,283000.0,1,1,2,0,50.0,1,1,1,0,5660.0
1338,279000.0,1,1,4,0,45.1,0,1,1,0,6186.252771618625
1339,246000.0,1,1,4,0,40.0,0,1,1,0,6150.0
1340,222900.0,1,1,4,0,35.0,0,3,2,0,6368.571428571428
1341,312566.0,1,2,2,0,45.63,0,1,1,0,6850.010957703265
1342,243484.0,1,1,2,0,32.7,0,1,1,0,7445.993883792048
1343,277668.0,1,1,2,0,51.42,0,1,1,0,5400.0
1344,277174.0,1,1,2,0,49.56,0,1,1,0,5592.695722356739
1345,341640.0,1,2,3,0,47.45,0,1,1,0,7200.0
1346,245691.0,1,1,2,0,37.51,0,1,1,0,6550.013329778726
1347,610000.0,1,1,4,0,98.0,1,2,1,2,6224.489795918367
1348,431000.0,1,2,3,1,69.59,1,2,1,2,6193.418594625664
1349,315990.0,1,1,3,0,61.12,0,1,1,0,5169.9934554973825
1350,343875.0,1,1,3,1,52.5,1,1,1,1,6550.0
1351,359530.0,1,1,4,1,54.89,1,1,1,1,6550.009109127345
1352,263451.0,1,1,2,1,38.46,1,1,1,1,6850.0
1353,262218.0,1,1,2,1,38.28,1,1,1,1,6850.0
1354,340534.0,1,1,3,1,51.99,1,1,1,1,6549.990382765916
1355,251664.0,1,1,2,1,34.24,1,1,1,1,7350.0
1356,590000.0,1,2,5,1,128.0,2,3,2,2,4609.375
1357,283000.0,1,1,2,0,50.0,1,1,1,0,5660.0
1358,246000.0,1,1,4,0,40.0,0,1,1,0,6150.0
1359,239000.0,0,1,4,1,59.4,2,2,2,3,4023.5690235690236
1360,448000.0,1,3,3,1,60.0,2,3,2,2,7466.666666666667
1361,222900.0,1,1,4,0,35.0,0,3,2,0,6368.571428571428
1362,308000.0,1,3,2,1,54.0,2,3,2,2,5703.7037037037035
1363,202000.0,1,3,2,0,38.5,0,3,2,3,5246.7532467532465
1364,246000.0,1,1,4,0,40.0,0,1,1,0,6150.0
1365,280350.0,1,1,2,1,45.0,1,3,2,0,6230.0
1366,259000.0,1,1,2,0,46.0,1,1,1,0,5630.434782608696
1367,279000.0,1,1,4,0,45.1,0,1,1,0,6186.252771618625
1368,222360.0,1,2,1,1,34.0,1,1,1,0,6540.0
1369,283000.0,1,1,2,0,50.0,1,1,1,0,5660.0
1370,280000.0,1,1,4,0,45.1,0,1,1,0,6208.425720620842
1371,540000.0,1,1,5,2,135.0,0,3,2,3,4000.0
1372,229000.0,1,1,2,1,35.0,1,1,2,2,6542.857142857143
1373,419000.0,1,1,3,1,59.0,2,2,2,2,7101.6949152542375
1374,354000.0,1,2,4,0,59.0,0,1,1,0,6000.0
1375,365000.0,0,1,3,0,58.65,0,3,2,0,6223.358908780904
1376,258500.0,1,1,2,1,46.61,0,1,1,0,5546.020167346063
1377,394200.0,1,1,3,1,72.0,1,1,1,0,5475.0
1378,277500.0,1,1,2,1,51.5,1,1,1,0,5388.349514563107
1379,499500.0,1,1,4,1,91.0,1,1,1,0,5489.010989010989
1380,250047.0,1,1,2,1,34.02,1,1,1,1,7349.999999999999
1381,188307.0,1,1,1,1,25.62,1,1,1,1,7350.0
1382,780000.0,1,3,5,0,104.0,1,1,1,0,7500.0
1383,381545.0,1,1,4,1,55.7,1,1,1,1,6850.0
1384,344202.0,1,1,3,1,52.55,1,1,1,1,6549.990485252141
1385,343810.0,1,1,3,1,52.49,1,1,1,1,6550.009525623928
1386,222360.0,1,2,1,1,34.0,1,1,1,0,6540.0
1387,333121.0,1,1,3,1,52.46,1,1,1,1,6350.0
1388,290000.0,1,1,2,1,43.57,1,1,1,1,6655.955932981409
1389,268863.0,1,1,2,1,36.58,1,1,1,1,7350.0
1390,339000.0,1,1,3,1,73.0,1,2,2,3,4643.835616438356
1391,257354.0,1,1,2,1,37.57,1,1,1,1,6849.9866915091825
1392,209884.0,1,1,1,1,30.64,1,1,1,1,6850.0
1393,392148.0,1,1,4,1,59.87,1,1,1,1,6549.991648571906
1394,275698.0,1,1,2,1,37.51,1,1,1,1,7349.986670221275
1395,315000.0,1,2,2,2,41.0,2,3,2,2,7682.926829268293
1396,222900.0,1,1,4,0,35.0,0,3,2,0,6368.571428571428
1397,246000.0,1,1,4,0,40.0,0,1,1,0,6150.0
1398,480000.0,1,1,4,0,82.0,0,3,2,0,5853.658536585366
1399,279000.0,1,1,4,0,45.1,0,1,1,0,6186.252771618625
1400,394200.0,1,1,3,1,72.0,1,1,1,0,5475.0
1401,499500.0,1,1,4,1,91.0,1,1,1,0,5489.010989010989
1402,258500.0,1,1,2,1,46.61,0,1,1,0,5546.020167346063
1403,259000.0,1,1,2,0,46.0,1,1,1,0,5630.434782608696
1404,540000.0,1,1,5,2,135.0,0,3,2,3,4000.0
1405,351000.0,1,1,3,1,78.0,2,1,1,1,4500.0
1406,380000.0,1,1,4,0,104.0,0,3,2,0,3653.846153846154
1407,277500.0,1,1,2,1,51.5,1,1,1,0,5388.349514563107
1408,420000.0,1,1,3,0,62.0,0,3,2,0,6774.193548387097
1409,273837.0,1,2,3,0,49.34,2,1,1,0,5550.0
1410,294000.0,1,1,2,1,46.0,1,3,2,1,6391.304347826087
1411,235638.0,1,2,2,0,41.34,2,1,1,0,5699.999999999999
1412,699000.0,1,1,5,2,200.0,3,5,2,3,3495.0
1413,227038.5,1,2,2,0,38.81,2,1,1,0,5850.0
1414,271370.0,1,2,3,0,49.34,2,1,1,0,5500.0
1415,243515.0,1,2,2,0,43.1,2,1,1,1,5650.0
1416,235000.0,1,1,3,1,47.5,0,3,2,0,4947.368421052632
1417,221217.0,1,2,2,0,38.81,2,1,1,0,5700.0
1418,263969.0,1,2,3,0,49.34,2,1,1,0,5350.0
1419,149000.0,1,1,2,1,40.0,3,3,2,2,3725.0
1420,263969.0,1,2,3,0,49.34,2,1,1,1,5350.0
1421,227370.0,1,2,2,0,41.34,2,1,1,0,5500.0
1422,280000.0,1,1,4,0,45.1,0,1,1,0,6208.425720620842
1423,380000.0,1,1,4,0,104.0,0,3,2,0,3653.846153846154
1424,246000.0,1,1,4,0,40.0,0,1,1,0,6150.0
1425,259000.0,1,1,2,0,46.0,1,1,1,0,5630.434782608696
1426,222900.0,1,1,4,0,35.0,0,3,2,0,6368.571428571428
1427,370000.0,1,1,4,0,72.0,0,3,2,0,5138.888888888889
1428,246000.0,1,1,4,0,40.0,0,1,1,0,6150.0
1429,283000.0,1,1,2,0,50.0,1,1,1,0,5660.0
1430,780000.0,1,3,5,0,104.0,1,1,1,0,7500.0
1431,280350.0,1,1,2,1,45.0,1,1,1,0,6230.0
1432,394200.0,1,1,3,1,72.0,1,1,1,0,5475.0
1433,170000.0,1,2,2,0,37.0,2,3,2,0,4594.594594594595
1434,193825.0,1,1,1,1,21.5,3,1,1,0,9015.116279069767
1435,596100.0,1,1,4,0,162.74,1,1,1,0,3662.897873909303
1436,349000.0,1,2,4,1,75.2,2,3,2,2,4640.95744680851
1437,393344.0,1,1,3,1,70.24,1,3,2,0,5600.0
1438,377430.0,1,1,4,0,65.64,2,1,1,0,5750.0
1439,222900.0,1,1,4,0,35.0,0,3,2,0,6368.571428571428
1440,246000.0,1,1,4,0,40.0,0,1,1,0,6150.0
1441,264068.0,1,1,2,0,45.14,2,1,1,0,5849.977846699158
1442,246000.0,1,1,4,0,40.0,0,1,1,0,6150.0
1443,500000.0,1,1,4,2,140.0,3,3,2,0,3571.4285714285716
1444,262218.0,1,1,2,1,38.28,1,1,1,1,6850.0
1445,263451.0,1,1,2,1,38.46,1,1,1,1,6850.0
1446,246078.0,1,1,2,1,33.48,1,1,1,1,7350.000000000001
1447,237504.0,1,2,2,1,37.11,1,1,1,1,6400.0
1448,258912.0,1,2,3,1,44.64,1,1,1,1,5800.0
1449,251664.0,1,1,2,1,34.24,1,1,1,1,7350.0
1450,231680.0,1,2,2,1,36.2,1,1,1,1,6399.999999999999
1451,247616.0,1,2,2,1,38.69,1,1,1,1,6400.0
1452,256448.0,1,2,2,1,40.07,1,1,1,1,6400.0
1453,270000.0,1,3,2,1,38.87,2,2,2,2,6946.231026498585
1454,289200.0,1,2,4,1,46.0,2,3,2,2,6286.95652173913
1455,257088.0,1,2,2,1,40.17,1,1,1,1,6400.0
1456,468962.0,1,1,3,1,71.51,1,1,1,1,6557.991889246259
1457,258448.0,1,2,3,1,44.56,1,1,1,1,5800.0
1458,413189.0,1,1,3,1,64.44,1,1,1,1,6411.9956548727505
1459,537254.0,1,1,4,1,91.06,1,1,1,1,5900.0
1460,545760.0,1,1,4,1,90.96,1,1,1,1,6000.0
1461,312912.0,1,1,2,1,50.05,1,1,1,1,6251.988011988013
1462,414758.0,1,1,3,1,71.51,1,1,1,1,5800.0
1463,409563.0,1,1,3,1,65.01,1,1,1,1,6299.999999999999
1464,301518.0,1,1,2,1,47.86,1,1,1,1,6300.0
1465,518561.0,1,1,3,1,85.01,1,1,1,1,6100.0
1466,342279.0,1,1,2,1,54.33,1,1,1,1,6300.0
1467,316041.0,1,1,2,1,51.81,1,1,1,1,6100.0
1468,240000.0,1,1,3,0,74.35,0,3,2,0,3227.9757901815738
1469,422583.0,1,1,3,1,60.97,1,1,1,1,6930.998851894375
1470,390016.0,1,1,3,1,60.94,1,1,1,1,6400.0
1471,223925.0,1,1,1,0,34.45,1,1,1,1,6499.999999999999
1472,339696.0,1,1,2,1,53.92,1,1,1,1,6300.0
1473,315114.0,1,1,2,1,54.33,1,1,1,1,5800.0
1474,511676.0,1,1,4,1,88.22,1,1,1,1,5800.0
1475,206700.0,1,1,1,1,34.45,1,1,1,1,5999.999999999999
1476,335170.0,1,1,3,1,60.94,1,1,1,1,5500.0
1477,323520.0,1,1,2,1,53.92,1,1,1,1,6000.0
1478,380000.0,1,1,4,0,104.0,0,3,2,0,3653.846153846154
1479,277588.0,1,1,2,1,47.86,1,1,1,1,5800.0
1480,300498.0,1,1,2,1,51.81,1,1,1,1,5800.0
1481,493058.0,1,1,3,1,85.01,1,1,1,1,5800.0
1482,304036.0,1,1,2,1,52.42,1,1,1,1,5800.0
1483,215580.0,1,2,2,0,36.19,0,1,1,0,5956.894169660128
1484,258900.0,0,3,2,0,39.0,0,2,2,0,6638.461538461538
1485,374188.0,1,1,4,0,59.87,0,1,1,0,6250.008351428094
1486,277588.0,1,1,2,0,47.86,0,1,1,0,5800.0
1487,246084.0,1,1,2,0,37.57,0,1,1,0,6550.0133084908175
1488,385000.0,1,2,4,0,69.5,2,3,2,0,5539.568345323741
1489,381220.0,1,1,2,1,54.46,1,1,1,1,7000.0
1490,556770.0,1,1,3,0,83.1,0,1,1,0,6700.000000000001
1491,259000.0,1,1,2,0,46.0,1,1,1,0,5630.434782608696
1492,479000.0,0,1,3,1,80.0,2,2,2,2,5987.5
1493,222360.0,1,2,1,1,34.0,1,1,1,0,6540.0
1494,540000.0,1,1,5,2,135.0,0,3,2,3,4000.0
1495,280350.0,1,1,2,1,45.0,1,3,2,0,6230.0
1496,699000.0,1,1,5,2,200.0,3,5,2,3,3495.0
1497,279000.0,1,1,4,0,45.1,0,1,1,0,6186.252771618625
1498,283000.0,1,1,2,0,50.0,1,1,1,0,5660.0
1499,120000.0,1,1,2,0,50.0,0,3,2,0,2400.0
1500,280350.0,1,1,2,1,45.0,1,1,1,0,6230.0
1501,277500.0,1,1,2,1,51.5,1,1,1,0,5388.349514563107
1502,222360.0,1,2,1,1,34.0,1,1,1,0,6540.0
1503,322000.0,1,1,3,2,52.0,2,3,2,0,6192.307692307692
1504,499000.0,1,1,3,0,70.0,0,3,2,1,7128.571428571428
1505,246000.0,1,1,4,0,40.0,0,1,1,0,6150.0
1506,499500.0,1,1,4,1,91.0,1,1,1,0,5489.010989010989
1507,600000.0,1,1,4,0,90.0,0,3,2,0,6666.666666666667
1508,540000.0,1,1,5,2,135.0,0,3,2,3,4000.0
1509,280000.0,1,1,2,1,42.28,1,1,1,1,6622.516556291391
1510,258500.0,1,1,2,1,46.61,0,1,1,0,5546.020167346063
1511,394200.0,1,1,3,1,72.0,1,1,1,0,5475.0
1512,699000.0,1,1,5,2,200.0,3,5,2,3,3495.0
1513,235000.0,1,1,4,0,66.0,3,3,2,0,3560.6060606060605
1514,380000.0,1,1,4,0,104.0,0,3,2,0,3653.846153846154
1515,272802.0,1,1,2,0,47.86,0,1,1,0,5700.0
1516,406754.0,1,1,3,0,70.13,0,3,2,1,5800.0
1517,400368.0,1,1,3,0,70.24,1,3,2,1,5700.0
1518,528920.0,1,1,3,0,75.56,0,1,1,0,7000.0
1519,149000.0,1,1,2,1,41.0,2,3,2,3,3634.1463414634145
1520,536664.0,1,1,4,0,90.96,0,1,1,0,5900.0
1521,414758.0,1,1,3,0,71.51,0,1,1,0,5800.0
1522,307933.0,1,1,2,0,50.05,0,1,1,0,6152.507492507493
1523,259555.0,1,1,2,0,45.14,2,1,1,0,5750.0
1524,159000.0,1,1,2,0,40.05,3,5,2,3,3970.037453183521
1525,461156.0,1,1,3,0,71.51,0,1,1,0,6448.832331142497
1526,496277.0,1,1,4,0,91.06,0,1,1,0,5450.0
1527,406754.0,1,1,3,0,70.13,0,1,1,0,5800.0
1528,259555.0,1,1,2,0,45.14,2,1,1,0,5750.0
1529,195000.0,1,1,1,1,30.3,1,1,1,1,6435.6435643564355
1530,700000.0,1,1,5,0,197.0,3,3,2,2,3553.299492385787
1531,444000.0,1,1,3,1,66.95,1,1,1,1,6631.8147871545925
1532,264069.0,1,1,2,0,45.14,2,1,1,0,5850.0
1533,970000.0,1,1,5,1,136.49,1,1,1,1,7106.747747087698
1534,277500.0,1,1,2,1,51.5,1,1,1,0,5388.349514563107
1535,880000.0,1,1,5,1,180.0,3,5,2,2,4888.888888888889
1536,149000.0,1,1,2,1,41.0,3,3,2,1,3634.1463414634145
1537,560000.0,1,1,4,1,82.28,1,1,1,1,6806.028196402528
1538,258500.0,1,1,2,1,46.61,0,1,1,0,5546.020167346063
1539,222900.0,1,1,4,0,35.0,0,3,2,0,6368.571428571428
1540,214000.0,0,3,2,1,48.0,2,3,2,3,4458.333333333333
1541,279000.0,1,1,4,0,45.1,0,1,1,0,6186.252771618625
1542,283000.0,1,1,2,0,50.0,1,1,1,0,5660.0
1543,380000.0,1,1,4,0,104.0,0,3,2,0,3653.846153846154
1544,466749.0,1,1,4,0,79.11,2,1,1,0,5900.0
1545,283000.0,1,1,2,0,50.0,1,1,1,0,5660.0
1546,222900.0,1,1,4,0,35.0,0,3,2,0,6368.571428571428
1547,238044.0,1,1,2,0,42.84,0,2,1,0,5556.582633053221
1548,289000.0,1,1,3,1,58.0,2,3,2,0,4982.758620689655
1549,250000.0,1,1,2,0,57.5,0,3,2,0,4347.826086956522
1550,279000.0,1,1,4,0,45.1,0,1,1,0,6186.252771618625
1551,250000.0,1,1,3,1,58.0,2,3,2,2,4310.3448275862065
1552,394200.0,1,1,3,1,72.0,1,1,1,0,5475.0
1553,277500.0,1,1,2,1,51.5,1,1,1,0,5388.349514563107
1554,264069.0,1,1,2,0,45.14,2,1,1,0,5850.0
1555,258500.0,1,1,2,1,46.61,0,1,1,0,5546.020167346063
1556,259555.0,1,1,2,0,45.14,2,1,1,0,5750.0
1557,259555.0,1,1,2,0,45.14,2,1,1,0,5750.0
1558,540000.0,1,1,5,2,135.0,0,3,2,3,4000.0
1559,344506.5,1,1,3,0,58.89,2,1,1,0,5850.0
1560,280350.0,1,1,2,1,45.0,1,3,2,0,6230.0
1561,499500.0,1,1,4,1,91.0,1,1,1,0,5489.010989010989
1562,380000.0,1,1,4,0,104.0,0,3,2,0,3653.846153846154
1563,836000.0,1,3,5,0,104.0,1,1,1,0,8038.461538461538
1564,699000.0,1,1,5,2,200.0,3,5,2,3,3495.0
1565,285000.0,0,1,3,1,59.0,2,3,2,2,4830.5084745762715
1566,579000.0,1,2,3,1,71.0,1,3,2,2,8154.929577464789
1567,443450.0,1,2,4,0,70.0,1,1,1,0,6335.0
1568,470000.0,0,1,3,0,106.0,1,3,2,2,4433.962264150943
1569,175000.0,1,1,2,0,65.0,0,3,2,3,2692.3076923076924
1570,258500.0,1,1,2,1,46.61,0,1,1,0,5546.020167346063
1571,277500.0,1,1,2,1,51.5,1,1,1,0,5388.349514563107
1572,195000.0,1,1,1,1,30.3,1,1,1,1,6435.6435643564355
1573,277500.0,1,1,2,1,51.5,1,1,1,0,5388.349514563107
1574,560000.0,1,1,4,1,82.28,1,1,1,1,6806.028196402528
1575,444000.0,1,1,3,1,66.95,1,1,1,1,6631.8147871545925
1576,272000.0,1,2,1,1,28.2,1,1,1,2,9645.390070921985
1577,290000.0,1,1,2,1,38.0,1,3,2,2,7631.578947368421
1578,280000.0,1,1,2,1,42.27,1,1,1,1,6624.083274189732
1579,370000.0,1,2,2,1,36.0,1,2,2,2,10277.777777777777
1580,348000.0,1,2,3,1,48.84,1,1,1,2,7125.307125307125
1581,970000.0,1,1,5,1,136.49,1,1,1,1,7106.747747087698
1582,199000.0,1,1,2,1,65.22,3,5,2,2,3051.211284881938
1583,250047.0,1,1,2,1,34.02,1,1,1,1,7349.999999999999
1584,306274.5,1,2,2,1,41.67,1,1,1,1,7350.0
1585,344202.0,1,1,3,1,52.55,1,1,1,1,6549.990485252141
1586,250573.0,1,1,2,1,36.58,1,1,1,1,6850.0
1587,273831.0,1,2,1,1,28.23,1,1,1,1,9700.0
1588,188307.0,1,1,1,1,25.62,1,1,1,1,7350.0
1589,251444.0,1,1,2,1,34.21,1,1,1,1,7350.014615609471
1590,276055.0,1,1,2,1,40.3,1,1,1,1,6850.000000000001
1591,271123.0,1,1,2,1,39.58,1,1,1,1,6850.0
1592,268863.0,1,1,2,1,36.58,1,1,1,1,7350.0
1593,246078.0,1,1,2,1,33.48,1,1,1,1,7350.000000000001
1594,378000.0,0,3,4,1,72.0,2,3,2,2,5250.0
1595,639000.0,1,1,3,1,77.0,0,3,2,2,8298.701298701299
1596,340000.0,1,1,3,1,77.0,2,3,2,2,4415.584415584415
1597,438000.0,1,1,2,1,73.0,0,1,1,2,6000.0
1598,359530.0,1,1,4,1,54.89,1,1,1,1,6550.009109127345
1599,295000.0,1,1,2,1,40.0,1,2,2,2,7375.0
1600,159000.0,1,2,2,1,43.89,2,3,2,0,3622.693096377307
1601,275698.0,1,1,2,1,37.51,1,1,1,1,7349.986670221275
1602,222900.0,1,1,4,0,35.0,0,3,2,0,6368.571428571428
1603,283000.0,1,1,2,0,50.0,1,1,1,0,5660.0
1604,149900.0,1,1,2,0,40.46,3,5,2,0,3704.8937221947604
1605,279000.0,1,1,4,0,45.1,0,1,1,0,6186.252771618625
